-0.0113001,-0.592362,2.13029,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.199539,-0.420821,2.13105,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.136229,-0.479204,2.1639,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.158962,-0.513071,2.32099,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.372516,-0.391509,2.26367,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
-0.0078678,-0.587591,2.10496,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.255396,-0.639233,2.17933,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.00642669,-0.72893,2.23196,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.159096,-0.512997,2.32138,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.15856,-0.512552,2.29651,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.213461,-0.546424,2.36459,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
-0.0189067,-0.608881,1.94974,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.00674835,-0.711205,2.16114,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.287494,-0.646657,2.20773,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.134376,-0.477794,2.19101,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.138917,-0.475683,2.21282,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.336762,-0.440966,2.2264,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.231127,-0.634946,2.17101,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.218961,-0.603653,2.17246,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.222295,-0.634891,2.17604,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.223553,-0.63726,2.19056,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
-0.00341376,-0.619571,1.99183,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0130721,-0.721947,2.22274,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.204081,-0.607336,2.22685,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.186982,-0.500934,2.34786,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.172699,-0.507212,2.31284,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.216648,-0.604896,2.17958,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.169988,-0.50737,2.30019,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.216329,-0.63151,2.17841,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
-0.00320193,-0.619157,1.99075,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.242934,-0.47005,2.15944,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.465083,-0.858223,2.57536,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
-0.00191357,-0.626024,2.06682,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.183959,-0.502105,2.3439,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.148672,-0.47241,2.29457,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0313423,-0.515581,2.2993,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.151412,-0.475996,2.26297,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.21862,-0.553336,2.35189,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.165981,-0.45914,2.22798,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.45688,-0.851152,2.52953,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.206929,-0.417945,2.14203,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0828943,-0.465989,2.19628,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.270593,-0.589304,2.12869,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.196153,-0.594073,2.16589,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.146203,-0.470224,2.27703,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0329509,-0.516352,2.33601,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0986781,-0.445683,2.21079,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0856109,-0.497169,2.35454,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0870278,-0.487624,2.30336,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.478704,-0.870754,2.59529,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.153643,-0.471769,2.32542,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0669765,-0.498731,2.34558,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0522318,-0.50363,2.33085,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0312402,-0.508144,2.35242,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0342693,-0.516732,2.36902,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.486817,-0.867579,2.58658,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0638526,-0.500034,2.38345,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0856554,-0.496943,2.35258,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.219213,-0.59868,2.13193,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.487578,-0.855759,2.61104,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.261331,-0.635869,2.17334,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.319889,-0.625311,2.16063,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.029218,-0.514545,2.33804,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.464616,-0.847067,2.58253,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0323239,-0.508619,2.35134,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0689283,-0.497946,2.37433,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0305751,-0.5148,2.39627,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.185022,-0.503815,2.3703,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.177378,-0.467564,2.31833,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0243036,-0.765436,2.2521,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
0.0295853,-0.514746,2.35584,0.985514,0.0931007,-0.141756,-0.0769857,0.990353,0.115213,0.151115,-0.10263,0.983174,11212,0.037947,-0.510092,1.74169
